"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_30";"dec_time_30";"freq_A_30";"freq_B_30";"which_won_30"
"688";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,806547619047619;1,44642857142857;500;5500;31,752137847087;764,089781319597;6,61502871814313;31,752137847087;-1
"689";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,99702380952381;1,39583333333333;500;5500;30,1526081013811;1813,95615971943;5,36046366246775;30,1526081013811;-1
"690";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,05952380952381;1,36011904761905;500;5500;31,671462714249;1144,21312884617;8,51383406297015;31,671462714249;-1
"691";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,02380952380952;1,4047619047619;500;5500;30,4680799472877;795,293264713772;12,1179863426713;30,4680799472877;-1
"692";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,952380952380952;1,32440476190476;500;5500;30,099987625906;1487,51194160439;2,67555445563609;30,099987625906;-1
"693";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,01190476190476;1,34821428571429;500;5500;30,806969954757;1624,10679774807;12,3227879819028;30,806969954757;-1
"694";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,10416666666667;1,4375;500;5500;32,311919831778;739,394147241556;8,9022636271225;32,311919831778;-1
"695";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,0327380952381;1,41369047619048;500;5500;30,1167252998037;862,107923913138;14,561933111993;30,1167252998037;-1
"696";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,958333333333333;1,44345238095238;500;5500;31,7959858509689;922,062894501608;9,23109266641032;31,7959858509689;-1
"697";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,11607142857143;1,39880952380952;500;5500;30,9337366209047;1617,91054012705;8,92932603490032;30,9337366209047;-1
